peak_hour,year,season,community,num_stations,total_docks,docks_in_service,available_docks,available_bikes,percent_full
No,2016,Summer,SOUTH CHICAGO,3,13.634886240520043,13.556504445324089,7.65391801509071,5.90258643023338,43.540622540564286
No,2016,Summer,SOUTH LAWNDALE,8,16,15.319986763732627,7.934273659827928,7.385713103904699,48.20965721321036
No,2016,Summer,SOUTH SHORE,11,12.777265937905742,12.466838091412589,7.134791276959595,5.332046814452995,42.76984087990857
No,2016,Summer,UPTOWN,13,17.123670009672658,16.4939800437815,7.821641297154202,8.672338746627297,52.57881192779125
No,2016,Summer,WASHINGTON PARK,3,15.174553275976175,14.522115596735054,7.995643061989852,6.526472534745202,44.94160985891423
No,2016,Summer,WEST ENGLEWOOD,6,11.656488597373217,11.31998309811599,6.819648617773446,4.500334480342545,39.755664309176794
No,2016,Summer,WEST GARFIELD PARK,5,14.966272189349112,14.701549354306295,7.623290545266262,7.078258809040032,48.146345928952776
No,2016,Summer,WEST RIDGE,9,15.395835173866168,15.013047725319376,6.4444514870136835,8.568596238305693,57.074328910943436
No,2016,Summer,WEST TOWN,33,16.434480476505627,15.775324388825382,7.196899504642721,8.578424884182661,54.37875426675397
No,2016,Summer,WOODLAWN,10,16.494060225016547,16.040238252812706,8.915006618133686,7.125231634679021,44.42098379324003
No,2016,Winter,ALBANY PARK,6,13.609379559947174,13.25800751139135,9.498870856008827,3.759136655382524,28.353707388931966
No,2016,Winter,ARMOUR SQUARE,8,14.429314591472735,14.087145620990698,9.488190320604689,4.598955300386009,32.64646667337127
No,2016,Winter,AUSTIN,14,14.428571428571429,14.38165060745706,11.452590420332356,2.929060187124703,20.366648217736216
No,2016,Winter,AVALON PARK,3,11,11,7.910394265232974,3.089605734767025,28.087324861518407
No,2016,Winter,AVONDALE,5,18.15811109223713,17.75012739935451,13.187158145065398,4.562969254289111,25.706684530360302
No,2016,Winter,BRIDGEPORT,10,13.433565483268218,13.283624936300322,9.3630776412929,3.920547295007423,29.514137246480786
No,2016,Winter,CHATHAM,8,13,12.991202346041057,10.268328445747802,2.722873900293255,20.959367945823924
No,2016,Winter,DOUGLAS,11,14.214679494108745,14.002436105779465,9.474341718711461,4.528094387068003,32.3379042965177
No,2016,Winter,EAST GARFIELD PARK,5,15.8,15.7353959326189,12.356818368620754,3.3785775639981463,21.471195122548387
No,2016,Winter,EDGEWATER,8,16.891583149312044,16.469551554272126,9.916765755053508,6.552785799218618,39.78727518855153
No,2016,Winter,ENGLEWOOD,9,12.773342392842988,12.699234463685386,10.306522191988803,2.392712271696584,18.841389837621804
No,2016,Winter,FULLER PARK,3,16.333333333333332,16.1127908951928,13.75539323934092,2.357397655851877,14.630597959011554
No,2016,Winter,GRAND BOULEVARD,9,15.859879584017515,15.650491667138516,12.835664269671405,2.8148273974671123,17.985552513838474
No,2016,Winter,GREATER GRAND CROSSING,9,13.666666666666666,13.620274427646603,11.30824405969203,2.312030367954575,16.97491765115677
No,2016,Winter,HERMOSA,1,15,14.580645161290322,11.081133919843598,3.4995112414467253,24.001072673639044
No,2016,Winter,HUMBOLDT PARK,4,14.943519619500595,14.608968914557499,10.612536096483778,3.9964328180737216,27.35602246433264
No,2016,Winter,HYDE PARK,12,17.885552913198573,17.333121001075817,10.84072249589491,6.4923985051809074,37.45660406327252
No,2016,Winter,IRVING PARK,11,17.123785845545655,16.837483029835383,12.51747355037845,4.320009479456933,25.657097749123427
No,2016,Winter,KENWOOD,6,14.933469225978143,14.809467187588472,10.374837211935905,4.434629975652568,29.944561269355763
No,2016,Winter,LAKE VIEW,34,17.0119655472177,16.700511595839288,10.508608199522378,6.19190339631691,37.076130038193206
No,2016,Winter,LINCOLN PARK,36,17.503052866013626,17.05652756544552,10.044127361606552,7.0124002038389674,41.1127070086953
No,2016,Winter,LINCOLN SQUARE,14,17.550061879686474,17.22651605231867,11.932611808100173,5.293904244218496,30.731136975929278
No,2016,Winter,LOGAN SQUARE,21,15.540124730034702,15.077887516481027,9.471078324314268,5.60680919216676,37.18564146362137
No,2016,Winter,LOOP,37,25.504349941924257,24.814708542413655,16.009025842557353,8.805682699856302,35.48573897132623
No,2016,Winter,LOWER WEST SIDE,15,14.4260687390295,14.118022762018006,9.874661683936358,4.243361078081649,30.056341101089924
No,2016,Winter,MCKINLEY PARK,4,12.996730083234246,12.732190118193724,9.914274099316867,2.817916018876857,22.13221757386565
No,2016,Winter,NEAR NORTH SIDE,46,20.69128366851057,20.010128760360153,12.253085826891388,7.757042933468764,38.76558230267554
No,2016,Winter,NEAR SOUTH SIDE,14,21.16612875828096,20.78474013971704,13.44570401277215,7.339036126944892,35.309732417202135
No,2016,Winter,NEAR WEST SIDE,49,18.91534096227246,18.414150168305813,10.954652763092668,7.459497405213146,40.50959363876772
No,2016,Winter,NEW CITY,13,11.905959676470973,11.849649794032441,9.11857612935439,2.7310736646780525,23.047716279796205
No,2016,Winter,None,23,15.501593777891113,15.401674529304263,10.987929788771304,4.41374474053296,28.657564033930672
No,2016,Winter,NORTH CENTER,10,14.558535756752166,14.342602344148123,9.06832002717853,5.274282316969594,36.773537956461134
No,2016,Winter,NORTH LAWNDALE,4,17.086886359775775,16.78359096313912,13.95320197044335,2.83038899269577,16.864025099944335
No,2016,Winter,NORTH PARK,3,15,14.914840609252025,11.778438367023385,3.1364022422286393,21.028734563097213
No,2016,Winter,PORTAGE PARK,1,15,15,11.525415444770283,3.4745845552297165,23.163897034864778
No,2016,Winter,ROGERS PARK,16,15.78841408102848,15.629623695765194,12.010244050711668,3.619379645053526,23.157177136863428
No,2016,Winter,SOUTH CHICAGO,3,13.666666666666666,13.666666666666666,10.56972955360052,3.0969371130661454,22.660515461459603
No,2016,Winter,SOUTH LAWNDALE,8,15.911839646679123,15.805673517920843,12.825930015287922,2.97974350263292,18.852366520505548
No,2016,Winter,SOUTH SHORE,11,12.802368855876585,12.59542801496069,9.967981133347736,2.6274468816129524,20.860322320862014
No,2016,Winter,UPTOWN,13,17.139394493734564,16.825456351021156,10.764618259267486,6.060838091753668,36.02183480381992
No,2016,Winter,WASHINGTON PARK,3,15.10090028877187,14.96806522846951,11.464130003963536,3.5039352245059736,23.40940643311355
No,2016,Winter,WEST ENGLEWOOD,6,11.666666666666666,11.5,8.934832192896708,2.565167807103291,22.305807018289485
No,2016,Winter,WEST GARFIELD PARK,5,15,14.9772238514174,12.537536656891495,2.4396871945259044,16.289315154323607
No,2016,Winter,WEST RIDGE,9,15.443387501651474,15.299712975310383,12.41949784184451,2.880215133465872,18.825288671191174
No,2016,Winter,WEST TOWN,33,16.50150048128645,16.022535530264424,9.23902177885531,6.783513751409115,42.33733005987701
No,2016,Winter,WOODLAWN,10,16.662663495838288,16.416935620859523,13.05372855444199,3.36320706641753,20.48620488067338
Yes,2016,Fall,ALBANY PARK,5,13.4,12.96814613957471,6.77733694876552,6.1908091908091905,47.73858286433698
Yes,2016,Fall,ARMOUR SQUARE,8,14.499161552732982,14.209808049093764,8.17767946339375,6.032128585700014,42.45045791512093
Yes,2016,Fall,AUSTIN,14,14.428571428571429,14.200992884666354,8.914401924606006,5.286590960060348,37.22691084345652
Yes,2016,Fall,AVALON PARK,3,11,10.975690975690975,5.50164121592693,5.474049759764045,49.87430651872399
Yes,2016,Fall,AVONDALE,5,18.2,17.49861567004424,9.050121307264165,8.448494362780078,48.28092988660239
Yes,2016,Fall,BRIDGEPORT,10,13.498901098901099,13.264093049807336,6.945468816897388,6.318624232909947,47.63706202288536
Yes,2016,Fall,CHATHAM,8,12.999714571143143,12.52972027972028,7.09085557299843,5.43886470672185,43.40771050990509
Yes,2016,Fall,DOUGLAS,11,14.268797248983379,13.923042811208683,7.796986445073872,6.126056366134811,43.999407666857536
Yes,2016,Fall,EAST GARFIELD PARK,5,15.8,15.235992578849721,8.542857142857143,6.693135435992579,43.929763035483795
Yes,2016,Fall,EDGEWATER,8,17,16.364403453689167,7.873305266162409,8.49109818752676,51.88761210609568
Yes,2016,Fall,ENGLEWOOD,9,12.777777777777779,12.482422339565197,7.2043987758273476,5.278023563737849,42.28364831887029
Yes,2016,Fall,FULLER PARK,3,16.333333333333332,16.184196755625326,9.26858855430284,6.915608201322487,42.73062361849222
Yes,2016,Fall,GRAND BOULEVARD,9,15.88888888888889,15.640121782978925,9.559678416821274,6.080443366157652,38.87721240620371
Yes,2016,Fall,GREATER GRAND CROSSING,9,13.666539809396951,13.541918399061256,7.322407750979179,6.2195106480820765,45.9278402424373
Yes,2016,Fall,HERMOSA,1,15,14.497074354217212,7.76908805480234,6.727986299414871,46.40926944999557
Yes,2016,Fall,HUMBOLDT PARK,4,15,14.612601684030256,7.895283288140432,6.717318395889825,45.969352625487716
Yes,2016,Fall,HYDE PARK,12,17.99190095618667,17.36200704057847,10.011999904857047,7.350007135721421,42.33385644034696
Yes,2016,Fall,IRVING PARK,11,17.177909940526764,16.598483235419756,9.028964338247018,7.569518897172738,45.603678298870264
Yes,2016,Fall,KENWOOD,6,14.981875267589553,14.59071880500452,8.325507825507826,6.265210979496693,42.93970066332693
Yes,2016,Fall,LAKE VIEW,34,17.34272991804661,16.692274912957217,8.455115650964139,8.237159261993076,49.34713395835016
Yes,2016,Fall,LINCOLN PARK,36,17.540669647812503,16.78077874506446,8.716513645085074,8.064265099979385,48.0565605595106
Yes,2016,Fall,LINCOLN SQUARE,14,17.642857142857142,17.238802014312217,9.14993170095211,8.08887031336011,46.92246193583791
Yes,2016,Fall,LOGAN SQUARE,21,15.568784956540059,15.006014393769496,7.906685151583111,7.099329242186385,47.30989225982636
Yes,2016,Fall,LOOP,37,25.57497714640572,24.717853574996433,14.929410357981787,9.788443217014645,39.600700713415634
Yes,2016,Fall,LOWER WEST SIDE,15,14.464173921316778,14.105989248846392,7.069454355168641,7.036534893677751,49.88331388564761
Yes,2016,Fall,MCKINLEY PARK,4,13,12.903596403596403,7.031753960325389,5.871842443271015,45.50547196000686
Yes,2016,Fall,NEAR NORTH SIDE,46,21.107495456960578,20.209809488247128,11.571538168868784,8.638271319378344,42.74296264099802
Yes,2016,Fall,NEAR SOUTH SIDE,14,21.824899590205714,21.098611185953793,12.751927859398268,8.346683326555526,39.560344768627495
Yes,2016,Fall,NEAR WEST SIDE,49,19.240310709698466,18.669071453328012,10.873654042750253,7.795417410577761,41.75578539118035
Yes,2016,Fall,NEW CITY,13,11.921320437803955,11.661053232481803,5.893875355413817,5.7671778770679865,49.45674942125761
Yes,2016,Fall,None,24,14.87090885305171,14.489629418200847,8.308281004709576,6.18134841349127,42.66050038330654
Yes,2016,Fall,NORTH CENTER,10,14.597531040388183,14.16778935350364,6.836306550592265,7.331482802911374,51.74754240045449
Yes,2016,Fall,NORTH LAWNDALE,4,17.25,16.69698158983873,10.46432139289282,6.232660196945911,37.32806533570664
Yes,2016,Fall,NORTH PARK,3,15,14.817943960801104,9.324152038437752,5.493791922363351,37.07526453667557
Yes,2016,Fall,PORTAGE PARK,1,15,14.101327244184388,8.102897102897103,5.998430141287284,42.53805359889887
Yes,2016,Fall,ROGERS PARK,16,16,15.651170258313115,8.7179427715142,6.933227486798915,44.29846057751709
Yes,2016,Fall,SOUTH CHICAGO,3,13.666666666666666,13.583797155225726,8.820893392321963,4.762903762903763,35.063124901504146
Yes,2016,Fall,SOUTH LAWNDALE,8,16,15.634454830883403,9.124946482089339,6.509508348794063,41.63565931276065
Yes,2016,Fall,SOUTH SHORE,11,12.818155870103922,12.505585323767143,6.919989101807284,5.585596221959858,44.6648123806273
Yes,2016,Fall,UPTOWN,13,17.153846153846153,16.59202336125413,8.20937304453788,8.382650316716251,50.52217040804984
Yes,2016,Fall,WASHINGTON PARK,3,15.333333333333334,14.791303934161077,8.727272727272727,6.06403120688835,40.997272680491946
Yes,2016,Fall,WEST ENGLEWOOD,6,11.666666666666666,11.281789638932496,5.906426906426907,5.3753627325055895,47.64636555494414
Yes,2016,Fall,WEST GARFIELD PARK,5,15,14.756500642214927,7.899785928357357,6.856714713857571,46.46572300645656
Yes,2016,Fall,WEST RIDGE,9,15.441558441558442,15.178393035535892,7.508539079967651,7.669853955568241,50.531396423926154
Yes,2016,Fall,WEST TOWN,34,16.1965723352278,15.627553119149757,7.934065934065934,7.693487185083824,49.23027377623402
Yes,2016,Fall,WOODLAWN,10,16.6,16.173026973026975,9.876409304980733,6.296617668046239,38.93283352923112
Yes,2016,Spring,ALBANY PARK,6,13.58371714352175,13.287950686206095,7.367294719702256,5.920655966503839,44.55657690429218
Yes,2016,Spring,ARMOUR SQUARE,7,14.295842887050144,13.989851460472535,7.988794736317415,6.001056724155119,42.89578585670289
Yes,2016,Spring,AVONDALE,5,18.01811584089323,17.71165387299372,10.5262247034194,7.18542916957432,40.56893399735234
Yes,2016,Spring,BRIDGEPORT,9,13.567496316972939,13.357416453438784,8.177793285260138,5.1796231681786455,38.77713318465251
Yes,2016,Spring,DOUGLAS,10,14.135045359385904,13.979469644103279,8.004898813677599,5.97457083042568,42.7381795055854
Yes,2016,Spring,EAST GARFIELD PARK,3,16.223028611304954,15.998557804140498,9.960316352640149,6.038241451500349,37.742411068687865
Yes,2016,Spring,EDGEWATER,8,16.749459176552687,16.333356594556875,7.875157013258898,8.458199581297976,51.78482164600929
Yes,2016,Spring,ENGLEWOOD,4,14.815247732030706,14.316015352407536,9.630774598743894,4.685240753663643,32.727268295892976
Yes,2016,Spring,FULLER PARK,3,16.022098162363342,15.907885554780181,10.968271691090951,4.93961386368923,31.05135403872024
Yes,2016,Spring,GRAND BOULEVARD,9,15.666278979607661,15.373032488175545,9.793021632937892,5.580010855237652,36.29739844451393
Yes,2016,Spring,GREATER GRAND CROSSING,4,15.743928820655967,15.617655268667132,11.073656664340545,4.543998604326587,29.09526767083257
Yes,2016,Spring,HUMBOLDT PARK,4,14.674947662247034,14.363468248429868,8.399092812281927,5.964375436147941,41.52461879671668
Yes,2016,Spring,HYDE PARK,12,17.732856478250756,17.30790881600372,10.057618050709467,7.250290765294254,41.8900448481118
Yes,2016,Spring,IRVING PARK,7,17.12337752965806,16.759744791147444,9.217425979463663,7.5423188116837805,45.002587483716695
Yes,2016,Spring,KENWOOD,6,14.757478483368224,14.55529192835543,9.259246336357293,5.296045591998139,36.38570506223112
Yes,2016,Spring,LAKE VIEW,34,16.990119453224416,16.684787159804607,7.967571117770206,8.7172160420344,52.24649231987257
Yes,2016,Spring,LINCOLN PARK,36,17.483903233310073,17.119295184926727,8.154966271225867,8.96432891370086,52.36389008347617
Yes,2016,Spring,LINCOLN SQUARE,14,17.4284717376134,17.10930116638421,9.682125411225202,7.427175755159007,43.41016434821825
Yes,2016,Spring,LOGAN SQUARE,21,15.428292293888944,15.055355065962184,7.969514505034393,7.085840560927791,47.065250403477854
Yes,2016,Spring,LOOP,37,25.40781577110956,24.76707719582807,14.259221817770317,10.507855378057751,42.4267074187816
Yes,2016,Spring,LOWER WEST SIDE,15,14.385615259362643,14.139576645731566,7.804810421028146,6.3347662247034195,44.801668277782206
Yes,2016,Spring,MCKINLEY PARK,2,14.866503838101885,14.65519888346127,9.563712491277041,5.091486392184229,34.74184439714488
Yes,2016,Spring,NEAR NORTH SIDE,45,20.543599286655812,19.936996200666822,10.582166395285725,9.354829805381096,46.92196212119561
Yes,2016,Spring,NEAR SOUTH SIDE,14,20.31049745788057,19.746705213837107,11.024972584986543,8.721732628850564,44.16803985476516
Yes,2016,Spring,NEAR WEST SIDE,49,18.76060498169959,18.31305239471923,10.19937621943404,8.113676175285187,44.305427628355694
Yes,2016,Spring,NEW CITY,3,13.502395906024658,13.401256106071179,8.207304024191673,5.193952081879507,38.75720336041103
Yes,2016,Spring,NORTH CENTER,10,14.53669225401256,14.311905094207955,7.571137473831124,6.740767620376832,47.09902403632364
Yes,2016,Spring,NORTH LAWNDALE,4,16.88105373342638,16.515806001395674,11.65457083042568,4.861235170969993,29.433835506176276
Yes,2016,Spring,NORTH PARK,3,14.767341242149337,14.724354501046756,9.161386368923004,5.56296813212375,37.78072669826224
Yes,2016,Spring,ROGERS PARK,8,14.84384159106769,14.51585833914864,8.418021632937892,6.097836706210747,42.00810288817125
Yes,2016,Spring,SOUTH LAWNDALE,8,15.755024424284716,15.398674110258199,9.948551988834613,5.450122121423587,35.39345064646089
Yes,2016,Spring,SOUTH SHORE,9,12.88772582771187,12.716476700007753,8.093990850585408,4.622485849422346,36.35036620968706
Yes,2016,Spring,UPTOWN,13,17.077427666541414,16.812013527296152,8.871619517955875,7.940394009340276,47.230475971531746
Yes,2016,Spring,WASHINGTON PARK,3,14.921377064433589,14.652151663177483,9.43242614561526,5.219725517562224,35.62429353417072
Yes,2016,Spring,WEST RIDGE,7,14.73960721762536,14.402631841291996,7.359066892632838,7.0435649486591565,48.904707322070315
Yes,2016,Spring,WEST TOWN,33,16.355685254498933,15.932424030958574,7.907462623443084,8.02496140751549,50.36874107745341
Yes,2016,Spring,WOODLAWN,10,16.245722260990927,15.96556873691556,10.562177250523378,5.403391486392184,33.84402757853825
Yes,2016,Summer,ALBANY PARK,6,13.535619127752067,12.986924892774107,6.209062864899418,6.777862027874688,52.1898916320512
Yes,2016,Summer,ARMOUR SQUARE,8,14.494552000624834,14.078593371959478,8.16016862548793,5.918424746471548,42.038466415681505
Yes,2016,Summer,AUSTIN,14,14.426371868564132,14.133290501664861,7.734861973436484,6.3984285282283775,45.27203716271636
Yes,2016,Summer,AVALON PARK,3,10.998869708179203,10.939902418739058,5.4161598129330555,5.523742605806003,50.491699051577775
Yes,2016,Summer,AVONDALE,5,18.1083718973496,17.346487168700044,9.393072500350582,7.953414668349461,45.850289980905075
Yes,2016,Summer,BRIDGEPORT,10,13.44818398541579,12.985372350216908,6.99033376713756,5.995038583079348,46.16762940170296
Yes,2016,Summer,CHATHAM,8,12.965520575098267,12.460310803882123,6.976314206427892,5.483996597454233,44.01171594969882
Yes,2016,Summer,DOUGLAS,10,14.174702005328847,13.80489412424625,7.179469920067312,6.625424204178937,47.99329965553565
Yes,2016,Summer,EAST GARFIELD PARK,5,15.786114043500588,15.247958772563079,8.357969662159725,6.889989110403354,45.186304692803105
Yes,2016,Summer,EDGEWATER,8,16.854438367690367,15.974460103772262,7.503383115972515,8.471076987799748,53.02887817660491
